Compound,Elements,Element_numbers,H_f,E_total,#_atoms
OCN-NCO-Zn,"['Zn', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.3679207771,-67.11048344,7
OCN-NC-Pb,"['Pb', 'C', 'N', 'O']","[1, 2, 2, 1]",0.2323094233,-119.24518696,6
OCN-NC-Pd,"['Pd', 'C', 'N', 'O']","[1, 2, 2, 1]",0.5723384267,-74.26181294,6
OCN-NC-Pt,"['Pt', 'C', 'N', 'O']","[1, 2, 2, 1]",0.8205743917,-110.19339715,6
OCN-NCS-Ba,"['Ba', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.659597151,-98.68331887,7
OCN-NCS-Be,"['Be', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.0507729239,-59.23744928,7
OCN-NCS-Ca,"['Ca', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.6528362724,-68.71449272,7
OCN-NCS-Cd,"['Cd', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.000179989,-84.92437889,7
OCN-NCS-Co,"['Co', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.1443025561,-70.72342092,7
OCN-NCS-Cu,"['Cu', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.2180801561,-68.16097772,7
OCN-NCS-Fe,"['Fe', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.046488659,-72.3060182,7
OCN-NCS-Mg,"['Mg', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.4297845067,-62.51753036,7
OCN-NCS-Mn,"['Mn', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.1945413524,-73.97552828,7
OCN-NCS-Ni,"['Ni', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.0483059833,-70.36419693,7
OCN-NCS-Pb,"['Pb', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.0190821576,-130.12386371,7
OCN-NCS-Pd,"['Pd', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.2850998161,-85.3185401,7
OCN-NCS-Pt,"['Pt', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.4842843447,-121.3452484,7
OCN-NC-Sr,"['Sr', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.586086495,-70.68886247,6
OCN-NCS-Sr,"['Sr', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.662478611,-81.42808909,7
OCN-NCS-Zn,"['Zn', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.0015199139,-68.00827821,7
OCN-NC-Zn,"['Zn', 'C', 'N', 'O']","[1, 2, 2, 1]",0.1962895583,-57.20150615,6
OCN-NO-Ba,"['Ba', 'C', 'N', 'O']","[1, 1, 2, 2]",-0.7154465667,-84.8034664,6
OCN-NO-Be,"['Be', 'C', 'N', 'O']","[1, 1, 2, 2]",-0.1754052567,-46.37911854,6
OCN-NO-Ca,"['Ca', 'C', 'N', 'O']","[1, 1, 2, 2]",-0.6707744167,-54.6139335,6
OCN-NO-Cd,"['Cd', 'C', 'N', 'O']","[1, 1, 2, 2]",0.0757615867,-70.91571748,6
OCN-NO-Co,"['Co', 'C', 'N', 'O']","[1, 1, 2, 2]",0.038132095,-57.94939443,6
OCN-NO-Cu,"['Cu', 'C', 'N', 'O']","[1, 1, 2, 2]",0.0753315083,-55.68019795,6
OCN-NO-Fe,"['Fe', 'C', 'N', 'O']","[1, 1, 2, 2]",-0.0526497,-59.3919852,6
OCN-NO-Mg,"['Mg', 'C', 'N', 'O']","[1, 1, 2, 2]",-0.4352676433,-48.56529286,6
OCN-NO-Mn,"['Mn', 'C', 'N', 'O']","[1, 1, 2, 2]",-0.3084324,-60.9089814,6
OCN-NO-Ni,"['Ni', 'C', 'N', 'O']","[1, 1, 2, 2]",-0.0722665117,-57.58058607,6
OCN-NO-Pb,"['Pb', 'C', 'N', 'O']","[1, 1, 2, 2]",0.0717687217,-116.27147467,6
OCN-NO-Pd,"['Pd', 'C', 'N', 'O']","[1, 1, 2, 2]",0.09723211,-73.17549434,6
OCN-NO-Pt,"['Pt', 'C', 'N', 'O']","[1, 1, 2, 2]",0.2297121983,-109.80161381,6
OCN-NO-Sr,"['Sr', 'C', 'N', 'O']","[1, 1, 2, 2]",-0.6829080283,-67.33283517,6
OCN-NO-Zn,"['Zn', 'C', 'N', 'O']","[1, 1, 2, 2]",0.0026339217,-54.42648347,6
OH-Br-Ba,"['Ba', 'H', 'Br', 'O']","[1, 1, 1, 1]",-2.06920485,-76.5768874,4
OH-Br-Be,"['Be', 'H', 'Br', 'O']","[1, 1, 1, 1]",-1.144002435,-37.69197774,4
OH-Br-Ca,"['Ca', 'H', 'Br', 'O']","[1, 1, 1, 1]",-2.109980865,-46.81849146,4
OH-Br-Cd,"['Cd', 'H', 'Br', 'O']","[1, 1, 1, 1]",-1.0801240275,-63.48006411,4
OH-Br-Co,"['Co', 'H', 'Br', 'O']","[1, 1, 1, 1]",-0.8726396225,-49.45802649,4
OH-Br-Cu,"['Cu', 'H', 'Br', 'O']","[1, 1, 1, 1]",-0.608110435,-46.35390974,4
OH-Br-Fe,"['Fe', 'H', 'Br', 'O']","[1, 1, 1, 1]",-0.8876230875,-50.41586035,4
OH-Br-Mg,"['Mg', 'H', 'Br', 'O']","[1, 1, 1, 1]",-1.7410587725,-40.70720309,4
OH-Br-Mn,"['Mn', 'H', 'Br', 'O']","[1, 1, 1, 1]",-1.36760687,-52.31809548,4
OH-Br-Ni,"['Ni', 'H', 'Br', 'O']","[1, 1, 1, 1]",-0.943498355,-48.71026142,4
OH-Br-Pb,"['H', 'Pb', 'Br', 'O']","[1, 1, 1, 1]",-1.0186090625,-108.56580425,4
OH-Br-Pd,"['H', 'Pd', 'Br', 'O']","[1, 1, 1, 1]",-0.530215295,-63.66902918,4
OH-Br-Pt,"['H', 'Pt', 'Br', 'O']","[1, 1, 1, 1]",-0.1552286625,-99.59008265,4
OH-Br-Sr,"['Sr', 'H', 'Br', 'O']","[1, 1, 1, 1]",-2.11173572,-59.47161088,4
OH-Br-Zn,"['Zn', 'H', 'Br', 'O']","[1, 1, 1, 1]",-1.06755762,-46.50179848,4
OH-Cl-Ba,"['Ba', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-2.1739781725,-65.71318869,4
OH-Cl-Be,"['Be', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-1.406006685,-27.45720274,4
OH-Cl-Ca,"['Ca', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-2.24293546,-36.06751784,4
OH-Cl-Cd,"['Cd', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-1.1811162475,-52.60124099,4
OH-Cl-Co,"['Co', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-1.0236175675,-38.77914627,4
OH-Cl-Cu,"['Cu', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-0.7187375425,-35.51362617,4
OH-Cl-Fe,"['Fe', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-1.04282683,-39.75388332,4
OH-Cl-Mg,"['Mg', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-1.9285668025,-30.17444321,4
OH-Cl-Mn,"['Mn', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-1.4513140625,-41.37013225,4
OH-Cl-Ni,"['Ni', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-1.1001194775,-38.05395391,4
OH-Cl-Pb,"['H', 'Pb', 'Cl', 'O']","[1, 1, 1, 1]",-1.081002885,-97.53258754,4
OH-Cl-Pd,"['H', 'Pd', 'Cl', 'O']","[1, 1, 1, 1]",-0.6116942775,-52.71215311,4
OH-Cl-Pt,"['H', 'Pt', 'Cl', 'O']","[1, 1, 1, 1]",-0.194839445,-88.46573378,4
OH-Cl-Sr,"['Sr', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-2.229175655,-48.65857862,4
OH-Cl-Zn,"['Zn', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-1.221531645,-35.83490258,4
OH-CN-Ba,"['Ba', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.992695998,-73.48854899,5
OH-CN-Be,"['Be', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.375845732,-35.22019766,5
OH-CN-Ca,"['Ca', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.02809248,-43.7440314,5
OH-CN-Cd,"['Cd', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.213971718,-60.45442759,5
OH-CN-Co,"['Co', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.11086704,-46.7468042,5
OH-CN-Cu,"['Cu', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.108477464,-43.60408168,5
OH-CN-Fe,"['Fe', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.131677724,-47.74875762,5
OH-CN-Mg,"['Mg', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.777917334,-37.85755567,5
OH-CN-Mn,"['Mn', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.405816696,-49.10175248,5
OH-CN-Ni,"['Ni', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.152420992,-45.92337396,5
OH-CN-Pb,"['H', 'Pb', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.140884632,-105.42079216,5
OH-CN-Pd,"['H', 'Pd', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.17514573,-60.89744035,5
OH-CN-Pt,"['H', 'Pt', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.293477868,-97.72677966,5
OH-CN-Sr,"['Sr', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.024614824,-56.37274312,5
OH-CN-Zn,"['Zn', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.24301042,-43.6716211,5
OH-F-Ba,"['Ba', 'H', 'O', 'F']","[1, 1, 1, 1]",-2.6264116875,-63.13858585,4
OH-F-Be,"['Be', 'H', 'O', 'F']","[1, 1, 1, 1]",-2.19456238,-26.22708862,4
OH-F-Ca,"['Ca', 'H', 'O', 'F']","[1, 1, 1, 1]",-2.7716617675,-33.79808617,4
OH-F-Cd,"['Cd', 'H', 'O', 'F']","[1, 1, 1, 1]",-1.5575197475,-49.72251809,4
OH-F-Co,"['Co', 'H', 'O', 'F']","[1, 1, 1, 1]",-1.4905778025,-36.26265031,4
OH-F-Cu,"['Cu', 'H', 'O', 'F']","[1, 1, 1, 1]",-1.1238812425,-32.74986407,4
OH-F-Fe,"['Fe', 'H', 'O', 'F']","[1, 1, 1, 1]",-1.50035802,-37.19967118,4
OH-F-Mg,"['Mg', 'H', 'O', 'F']","[1, 1, 1, 1]",-2.5584281875,-28.30955185,4
OH-F-Mn,"['Mn', 'H', 'O', 'F']","[1, 1, 1, 1]",-1.923483265,-38.87447216,4
OH-F-Ni,"['Ni', 'H', 'O', 'F']","[1, 1, 1, 1]",-1.551538505,-35.47529312,4
OH-F-Pb,"['H', 'Pb', 'O', 'F']","[1, 1, 1, 1]",-1.4735942,-94.7186159,4
OH-F-Pd,"['H', 'Pd', 'O', 'F']","[1, 1, 1, 1]",-0.7572072325,-48.90986803,4
OH-F-Pt,"['H', 'Pt', 'O', 'F']","[1, 1, 1, 1]",-0.430522455,-85.02412892,4
OH-F-Sr,"['Sr', 'H', 'O', 'F']","[1, 1, 1, 1]",-2.7205702075,-46.23981993,4
OH-F-Zn,"['Zn', 'H', 'O', 'F']","[1, 1, 1, 1]",-1.6833594375,-33.29787685,4
OH-I-Ba,"['Ba', 'H', 'I', 'O']","[1, 1, 1, 1]",-1.8463879075,-93.20739863,4
OH-I-Be,"['Be', 'H', 'I', 'O']","[1, 1, 1, 1]",-0.6907043525,-53.40056441,4
OH-I-Ca,"['Ca', 'H', 'I', 'O']","[1, 1, 1, 1]",-1.83091906,-63.22402324,4
OH-I-Cd,"['Cd', 'H', 'I', 'O']","[1, 1, 1, 1]",-0.8316232575,-80.00784003,4
OH-I-Co,"['Co', 'H', 'I', 'O']","[1, 1, 1, 1]",-0.4708727175,-65.37273787,4
OH-I-Cu,"['Cu', 'H', 'I', 'O']","[1, 1, 1, 1]",-0.3945445225,-63.02142509,4
OH-I-Fe,"['Fe', 'H', 'I', 'O']","[1, 1, 1, 1]",-0.400251625,-65.9881535,4
OH-I-Mg,"['Mg', 'H', 'I', 'O']","[1, 1, 1, 1]",-1.372989525,-56.7567051,4
OH-I-Mn,"['Mn', 'H', 'I', 'O']","[1, 1, 1, 1]",-1.047667085,-68.56011534,4
OH-I-Ni,"['Ni', 'H', 'I', 'O']","[1, 1, 1, 1]",-0.6304574525,-64.97987681,4
OH-I-Pb,"['H', 'Pb', 'I', 'O']","[1, 1, 1, 1]",-0.846185435,-125.39788874,4
OH-I-Pd,"['H', 'Pd', 'I', 'O']","[1, 1, 1, 1]",-0.309842855,-80.30931842,4
OH-I-Pt,"['H', 'Pt', 'I', 'O']","[1, 1, 1, 1]",-0.1068171825,-116.91821573,4
OH-I-Sr,"['Sr', 'H', 'I', 'O']","[1, 1, 1, 1]",-1.861977025,-75.9943551,4
OH-I-Zn,"['Zn', 'H', 'I', 'O']","[1, 1, 1, 1]",-0.7467523475,-62.74035639,4
OH-NC-Ba,"['Ba', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.050855356,-73.77934578,5
OH-NC-Be,"['Be', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.505008244,-35.86601022,5
OH-NC-Ca,"['Ca', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.115384882,-44.18049341,5
OH-NC-Cd,"['Cd', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.236387992,-60.56650896,5
OH-NC-Co,"['Co', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.142558534,-46.90526167,5
OH-NC-Cu,"['Cu', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.11855303,-43.55370385,5
OH-NC-Fe,"['Fe', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.165729824,-47.91901812,5
OH-NC-Mg,"['Mg', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.895242072,-38.44417936,5
OH-NC-Mn,"['Mn', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.466880928,-49.40707364,5
OH-NC-Ni,"['Ni', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.201325498,-46.16789649,5
OH-NCO-Ba,"['Ba', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.4257620917,-83.23543605,6
OH-NCO-Be,"['Be', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.05697881,-45.83863636,6
OH-NCO-Ca,"['Ca', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.5168757767,-53.86061816,6
OH-NCO-Cd,"['Cd', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.797090545,-70.32290677,6
OH-NCO-Co,"['Co', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.7378511883,-56.77537063,6
OH-NCO-Cu,"['Cu', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.520256835,-53.42380451,6
OH-NCO-Fe,"['Fe', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.7780886383,-57.91469533,6
OH-NCO-Mg,"['Mg', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.35923048,-48.27914638,6
OH-NCO-Mn,"['Mn', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.0518672233,-59.53966684,6
OH-NCO-Ni,"['Ni', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.794679165,-56.08513849,6
OH-NCO-Pb,"['H', 'Pb', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.699350125,-115.06826425,6
OH-NCO-Pd,"['H', 'Pd', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.4273606733,-70.49312754,6
OH-NCO-Pt,"['H', 'Pt', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.190091615,-106.49051319,6
OH-NCO-Sr,"['Sr', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.48394342,-66.30912402,6
OH-NCO-Zn,"['Zn', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.8613768683,-53.78062471,6
OH-NC-Pb,"['H', 'Pb', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.147530254,-105.45402027,5
OH-NC-Pd,"['H', 'Pd', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.227079262,-60.63777269,5
OH-NC-Pt,"['H', 'Pt', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.501424724,-96.68704538,5
OH-NCS-Ba,"['Ba', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-1.0509231578,-84.44900326,6
OH-NCS-Be,"['Be', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.4889133828,-45.89284461,6
OH-NCS-Ca,"['Ca', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-1.1197614628,-54.94053309,6
OH-NCS-Cd,"['Cd', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.3865341762,-71.32216937,6
OH-NCS-Co,"['Co', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.2231558928,-57.14979967,6
OH-NCS-Cu,"['Cu', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.1096628012,-54.42284112,6
OH-NCS-Fe,"['Fe', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.3404292745,-58.75133996,6
OH-NCS-Mg,"['Mg', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.9030526028,-49.00467993,6
OH-NCS-Mn,"['Mn', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.6036873178,-60.31318822,6
OH-NCS-Ni,"['Ni', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.3415271362,-56.82882713,6
OH-NCS-Pb,"['H', 'Pb', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.3254679445,-116.28757198,6
OH-NCS-Pd,"['H', 'Pd', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.0357324878,-71.60595924,6
OH-NCS-Pt,"['H', 'Pt', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",0.1861939722,-107.69540048,6
OH-NC-Sr,"['Sr', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.102492372,-56.76213086,5
OH-NCS-Sr,"['Sr', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-1.1012136712,-67.47534634,6
OH-NCS-Zn,"['Zn', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.4066114762,-54.51463317,6
OH-NC-Zn,"['Zn', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.289071396,-43.90192598,5
OH-NO-Ba,"['Ba', 'H', 'N', 'O']","[1, 1, 1, 2]",-1.179399478,-70.48510989,5
OH-NO-Be,"['Be', 'H', 'N', 'O']","[1, 1, 1, 2]",-0.865510594,-33.73156547,5
OH-NO-Ca,"['Ca', 'H', 'N', 'O']","[1, 1, 1, 2]",-1.247527114,-40.90424807,5
OH-NO-Cd,"['Cd', 'H', 'N', 'O']","[1, 1, 1, 2]",-0.392740944,-57.41131722,5
OH-NO-Co,"['Co', 'H', 'N', 'O']","[1, 1, 1, 2]",-0.4806919,-44.658972,5
OH-NO-Cu,"['Cu', 'H', 'N', 'O']","[1, 1, 1, 2]",-0.397979076,-42.19940788,5
OH-NO-Fe,"['Fe', 'H', 'N', 'O']","[1, 1, 1, 2]",-0.569587792,-46.00135146,5
OH-NO-Mg,"['Mg', 'H', 'N', 'O']","[1, 1, 1, 2]",-1.032625204,-35.19413852,5
OH-NO-Mn,"['Mn', 'H', 'N', 'O']","[1, 1, 1, 2]",-0.832299202,-47.29720851,5
OH-NO-Ni,"['Ni', 'H', 'N', 'O']","[1, 1, 1, 2]",-0.596742302,-44.20802401,5
OH-NO-Pb,"['H', 'Pb', 'N', 'O']","[1, 1, 1, 2]",-0.338704028,-102.47293264,5
OH-NO-Pd,"['H', 'Pd', 'N', 'O']","[1, 1, 1, 2]",-0.352575544,-59.59909022,5
OH-NO-Pt,"['H', 'Pt', 'N', 'O']","[1, 1, 1, 2]",-0.23050179,-96.40972145,5
OH-NO-Sr,"['Sr', 'H', 'N', 'O']","[1, 1, 1, 2]",-1.002476542,-52.32509521,5
OH-NO-Zn,"['Zn', 'H', 'N', 'O']","[1, 1, 1, 2]",-0.527984994,-41.15953747,5
OH-OCN-Ba,"['Ba', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.27913364,-82.35566534,6
OH-OCN-Be,"['Be', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.8528656433,-44.61395736,6
OH-OCN-Ca,"['Ca', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.3246532017,-52.70728271,6
OH-OCN-Cd,"['Cd', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.5539748717,-68.86421273,6
OH-OCN-Co,"['Co', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.4272467633,-54.91174408,6
OH-OCN-Cu,"['Cu', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.309390595,-52.15860707,6
OH-OCN-Fe,"['Fe', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.5388676833,-56.4793696,6
OH-OCN-Mg,"['Mg', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.1558881833,-47.0590926,6
OH-OCN-Mn,"['Mn', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.8043588783,-58.05461677,6
OH-OCN-Ni,"['Ni', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.5516973167,-54.6272474,6
OH-OCN-Pb,"['H', 'Pb', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.4986080367,-113.86381172,6
OH-OCN-Pd,"['H', 'Pd', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.1731448567,-68.96783264,6
OH-OCN-Pt,"['H', 'Pt', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",0.1302849733,-104.56825366,6
OH-OCN-Sr,"['Sr', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.3114371067,-65.27408614,6
OH-OCN-Zn,"['Zn', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.6194832983,-52.32926329,6
OH-SCN-Ba,"['Ba', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.8635207078,-83.32458856,6
OH-SCN-Be,"['Be', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.3111106578,-44.82602826,6
OH-SCN-Ca,"['Ca', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.8846964262,-53.53014287,6
OH-SCN-Cd,"['Cd', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.2253537612,-70.35508688,6
OH-SCN-Co,"['Co', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.1254094078,-56.56332076,6
OH-SCN-Cu,"['Cu', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",0.0052378172,-53.73343741,6
OH-SCN-Fe,"['Fe', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.1355747278,-57.52221268,6
OH-SCN-Mg,"['Mg', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.6430359195,-47.44457983,6
OH-SCN-Mn,"['Mn', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.4193453312,-59.2071363,6
OH-SCN-Ni,"['Ni', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.2020480878,-55.99195284,6
OH-SCN-Pb,"['H', 'Pb', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.1920021828,-115.48677741,6
OH-SCN-Pd,"['H', 'Pd', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",0.0384040372,-71.16114009,6
OH-SCN-Pt,"['H', 'Pt', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",0.1404313355,-107.9699763,6
OH-SCN-Sr,"['Sr', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.8858570345,-66.18320652,6
OH-SCN-Zn,"['Zn', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.2338174062,-53.47786875,6
OH-SH-Ba,"['Ba', 'H', 'S', 'O']","[1, 2, 1, 1]",-1.4023641754,-69.23261069,5
OH-SH-Be,"['Be', 'H', 'S', 'O']","[1, 2, 1, 1]",-0.7607859474,-30.84061955,5
OH-SH-Ca,"['Ca', 'H', 'S', 'O']","[1, 2, 1, 1]",-1.4409555934,-39.50406778,5
OH-SH-Cd,"['Cd', 'H', 'S', 'O']","[1, 2, 1, 1]",-0.6422217254,-56.29139844,5
OH-SH-Co,"['Co', 'H', 'S', 'O']","[1, 2, 1, 1]",-0.5578505414,-42.67744252,5
OH-SH-Cu,"['Cu', 'H', 'S', 'O']","[1, 2, 1, 1]",-0.3490580394,-39.58748001,5
OH-SH-Fe,"['Fe', 'H', 'S', 'O']","[1, 2, 1, 1]",-0.5839927034,-43.70605333,5
OH-SH-Mg,"['Mg', 'H', 'S', 'O']","[1, 2, 1, 1]",-1.1569038114,-33.44820887,5
OH-SH-Mn,"['Mn', 'H', 'S', 'O']","[1, 2, 1, 1]",-0.5861044574,-43.6989121,5
OH-SH-Ni,"['Ni', 'H', 'S', 'O']","[1, 2, 1, 1]",-0.6106599714,-41.91028967,5
OH-SH-Pb,"['H', 'Pb', 'S', 'O']","[2, 1, 1, 1]",-0.5920624154,-101.37240189,5
OH-SH-Pd,"['H', 'Pd', 'S', 'O']","[2, 1, 1, 1]",-0.3115994714,-57.02688717,5
OH-SH-Pt,"['H', 'Pt', 'S', 'O']","[2, 1, 1, 1]",-0.2094429894,-93.93710476,5
OH-SH-Sr,"['Sr', 'H', 'S', 'O']","[1, 2, 1, 1]",-1.4364819214,-52.12779942,5
OH-SH-Zn,"['Zn', 'H', 'S', 'O']","[1, 2, 1, 1]",-0.6594149974,-39.4493648,5
SCN-Br-Ba,"['Ba', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-0.9108307034,-92.23949683,5
SCN-Br-Be,"['Be', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-0.0850037014,-52.92626182,5
SCN-Br-Ca,"['Ca', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-0.8411981774,-61.9698342,5
SCN-Br-Cd,"['Cd', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-0.1136458054,-79.11307234,5
