,Compound,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,"OxidationStates(stats=['minimum', 'maximum', 'range', 'std_dev'])",minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,avg anion electron affinity
53,CN-F-Ni,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,28.0,22.0,12.5,7.75,6.0,61.0,93.0,32.0,78.25,9.25,61.0,12.0107,58.6934,46.6827,25.927300799999998,16.3830496,12.0107,53.5,3823.0,3769.5,1416.8875,1358.6125000000002,53.5,10.0,17.0,7.0,14.0,2.0,10.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,124.0,67.0,82.0,21.0,57.0,1.91,3.98,2.0700000000000003,2.87,0.6400000000000001,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,6.5,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.5,1.0,1.0,5.64,14.76875,9.12875,10.1090625,2.4353125,5.64,0.0,6.437,6.437,3.22575,2.2407500000000002,0.0,0.0,0.5953947,0.5953947,0.148848675,0.2232730125,0.0,15.0,225.0,210.0,157.0,71.0,15.0,2.0,2.5,2.0,0.0,True,0.6574114107566111,0.105295794383405,"Full Formula (Ni1 C1 N1 F1)
Reduced Formula: NiCNF
abc   :   3.059324   3.059323  21.369262
angles:  90.000000  90.000000 119.999995
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ni2+  0         0         0.151983
  1  C2+   0.666667  0.333333  0.206072
  2  N3-   0.666667  0.333333  0.261787
  3  F-    0.333333  0.666667  0.102198",0.96,1.5999999999999999,0.6399999999999999,1.2799999999999998,0.4525483399593903,-174500.0
54,CN-F-Pd,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,46.0,40.0,17.0,14.5,6.0,62.0,93.0,31.0,78.5,9.0,62.0,12.0107,106.42,94.4093,37.8589508,34.28052460000001,12.0107,53.5,3823.0,3769.5,1441.9,1383.625,53.5,10.0,17.0,7.0,14.0,2.0,10.0,2.0,5.0,3.0,2.75,1.125,2.0,57.0,139.0,82.0,85.75,26.625,57.0,2.2,3.98,1.7799999999999998,2.9425,0.5675,2.2,0.0,2.0,2.0,1.5,0.75,0.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,6.5,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,5.64,14.76875,9.12875,11.131562500000001,3.4578125,5.64,0.0,6.437,6.437,3.22575,2.2407500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,225.0,210.0,157.0,71.0,15.0,1.5,2.5,2.5,0.0,True,0.5471072787601052,0.08723045081933639,"Full Formula (Pd1 C1 N1 F1)
Reduced Formula: PdCNF
abc   :   3.308666   3.308665  22.426812
angles:  90.000000  90.000000 119.999997
Sites (4)
  #  SP            a          b         c
---  ----  ---------  ---------  --------
  0  Pd2+  -0         -0         0.154302
  1  C2+    0.666667   0.333333  0.201695
  2  N3-    0.666667   0.333333  0.255182
  3  F-     0.333333   0.666667  0.101994",0.96,1.3099999999999996,0.34999999999999964,1.1349999999999998,0.24748737341529137,-174500.0
55,CN-F-Pt,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,78.0,72.0,25.0,26.5,6.0,63.0,93.0,30.0,78.75,8.75,63.0,12.0107,195.084,183.07330000000002,60.0249508,67.5295246,12.0107,53.5,3823.0,3769.5,1495.2375,1436.9625,53.5,10.0,17.0,7.0,14.0,2.0,10.0,2.0,6.0,4.0,3.0,1.5,2.0,57.0,136.0,79.0,85.0,25.5,57.0,2.28,3.98,1.7000000000000002,2.9625,0.5475000000000001,2.28,1.0,2.0,1.0,1.75,0.375,1.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,14.0,14.0,3.5,5.25,0.0,4.0,24.0,20.0,10.0,7.0,4.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.5,1.0,1.0,5.64,15.02,9.379999999999999,11.284062500000001,3.6103125,5.64,0.0,6.437,6.437,3.22575,2.2407500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,225.0,210.0,157.0,71.0,15.0,1.75,2.5,2.25,3.5,True,0.5144631048459206,0.0827302064877038,"Full Formula (Pt1 C1 N1 F1)
Reduced Formula: PtCNF
abc   :   3.293655   3.293655  23.872329
angles:  90.000000  90.000000 119.999999
Sites (4)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Pt2+  -0         0         0.146354
  1  C2+    0.666667  0.333333  0.187955
  2  N3-    0.666667  0.333333  0.239108
  3  F-     0.333333  0.666667  0.093419",0.96,1.23,0.27,1.095,0.19091883092036785,-174500.0
56,CN-F-Sr,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,38.0,32.0,15.0,11.5,6.0,8.0,93.0,85.0,65.0,28.5,8.0,12.0107,87.62,75.6093,33.1589508,27.230524600000003,12.0107,53.5,3823.0,3769.5,1247.3875,1287.80625,53.5,2.0,17.0,15.0,12.0,5.0,2.0,2.0,5.0,3.0,2.75,1.125,2.0,57.0,195.0,138.0,99.75,47.625,57.0,0.95,3.98,3.0300000000000002,2.63,0.88,0.95,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,5.64,54.23,48.589999999999996,21.0865625,16.57171875,5.64,0.0,6.437,6.437,3.22575,2.2407500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,225.0,210.0,157.0,71.0,15.0,2.0,2.5,0.0,0.0,True,0.8992612754948501,0.16832088996407704,"Full Formula (Sr1 C1 N1 F1)
Reduced Formula: SrCNF
abc   :   4.122595   4.122593  17.805577
angles:  90.000000  90.000000 120.000002
Sites (4)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Sr2+  -0         0         0.106206
  1  C2+    0.666667  0.333333  0.180573
  2  N3-    0.666667  0.333333  0.246662
  3  F-     0.333333  0.666667  0.060511",0.96,2.5599999999999996,1.5999999999999996,1.7599999999999998,1.1313708498984758,-174500.0
57,CN-F-Zn,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,30.0,24.0,13.0,8.5,6.0,69.0,93.0,24.0,80.25,7.25,69.0,12.0107,65.38,53.369299999999996,27.598950799999997,18.8905246,12.0107,53.5,3823.0,3769.5,1158.0575000000001,1332.47125,53.5,12.0,17.0,5.0,14.5,1.5,12.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,122.0,65.0,81.5,20.25,57.0,1.65,3.98,2.33,2.8049999999999997,0.7050000000000001,1.65,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,8.0,7.0,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,5.64,14.76875,9.12875,11.0190625,3.3453125000000004,5.64,0.0,6.437,6.437,3.22575,2.2407500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,194.0,179.0,149.25,67.125,15.0,2.0,2.5,2.5,0.0,True,0.7426260002514584,0.12285792809355053,"Full Formula (Zn1 C1 N1 F1)
Reduced Formula: ZnCNF
abc   :   3.291715   3.291713  16.937331
angles:  90.000647  89.999418 120.036871
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Zn2+  2.3e-05   0.999976  0.173079
  1  C2+   0.666514  0.333489  0.242117
  2  N3-   0.666751  0.333249  0.311674
  3  F-    0.333379  0.66662   0.115904",0.96,1.8599999999999999,0.8999999999999999,1.41,0.6363961030678927,-174500.0
58,CN-I-Ba,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,56.0,50.0,30.5,24.0,6.0,9.0,96.0,87.0,66.0,28.5,9.0,12.0107,137.327,125.3163,72.5622175,59.5535175,12.0107,63.05,3823.0,3759.95,1318.2250000000001,1252.3875,63.05,2.0,17.0,15.0,12.0,5.0,2.0,2.0,6.0,4.0,3.75,1.75,2.0,71.0,215.0,144.0,125.25,51.75,71.0,0.89,3.04,2.15,2.285,0.6974999999999999,0.89,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,15.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,5.64,63.59,57.95,31.7534375,21.549062499999998,5.64,0.0,6.437,6.437,2.9987500000000002,2.46775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,170.25,53.125,64.0,2.0,2.5,2.5,0.0,True,0.6851393125352938,0.1139260486419488,"Full Formula (Ba1 C1 I1 N1)
Reduced Formula: BaCIN
abc   :   4.983511   4.983509  15.110589
angles:  90.000000  90.000000 119.999999
Sites (4)
  #  SP            a          b         c
---  ----  ---------  ---------  --------
  0  Ba2+  -0         -0         0.237012
  1  C2+    0.666667   0.333333  0.296933
  2  I-     0.333333   0.666667  0.110535
  3  N3-    0.666667   0.333333  0.375069",0.30000000000000027,1.96,1.6599999999999997,1.1300000000000001,1.1737972567696686,-158100.0
59,CN-I-Be,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,4.0,53.0,49.0,17.5,17.75,4.0,67.0,96.0,29.0,80.5,8.5,67.0,9.012182,126.90447,117.89228800000001,40.483513,43.2104785,9.012182,63.05,3823.0,3759.95,1458.2250000000001,1233.2749999999999,63.05,2.0,17.0,15.0,12.0,5.0,2.0,2.0,5.0,3.0,2.75,1.125,2.0,71.0,139.0,68.0,95.5,22.0,71.0,1.57,3.04,1.47,2.455,0.44249999999999995,1.57,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,15.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,5.64,43.015,37.375,17.8284375,12.59328125,5.64,0.0,6.437,6.437,2.9987500000000002,2.46775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,161.5,48.75,64.0,2.0,2.5,2.5,0.0,True,0.4173828512330856,0.06153398861132689,"Full Formula (Be1 C1 I1 N1)
Reduced Formula: BeCIN
abc   :   3.563398   3.563397  14.994336
angles:  90.000000  90.000000 120.000002
Sites (4)
  #  SP           a          b         c
---  ----  --------  ---------  --------
  0  Be2+  0         -0         0.222393
  1  C2+   0.666667   0.333333  0.286113
  2  I-    0.333333   0.666667  0.118871
  3  N3-   0.666667   0.333333  0.365128",0.30000000000000027,1.28,0.9799999999999998,0.7900000000000001,0.6929646455628163,-158100.0
60,CN-I-Ca,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,53.0,47.0,21.5,15.75,6.0,7.0,96.0,89.0,65.5,29.25,7.0,12.0107,126.90447,114.89377,48.249967500000004,39.32725125,12.0107,63.05,3823.0,3759.95,1346.9750000000001,1238.0125,63.05,2.0,17.0,15.0,12.0,5.0,2.0,2.0,5.0,3.0,3.25,1.25,2.0,71.0,176.0,105.0,115.5,42.0,71.0,1.0,3.04,2.04,2.3125,0.65625,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,15.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,5.64,43.015,37.375,25.298437500000002,15.094062500000001,5.64,0.0,6.437,6.437,2.9987500000000002,2.46775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,169.25,52.625,64.0,2.0,2.5,2.5,0.0,True,0.6466866716413986,0.10580158966256681,"Full Formula (Ca1 C1 I1 N1)
Reduced Formula: CaCIN
abc   :   4.371602   4.371602  21.443027
angles:  90.000000  90.000000 120.000000
Sites (4)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Ca2+  -0         0         0.23682
  1  C2+    0.666667  0.333333  0.282227
  2  I-     0.333333  0.666667  0.150575
  3  N3-    0.666667  0.333333  0.337257",0.30000000000000027,1.85,1.5499999999999998,1.0750000000000002,1.0960155108391485,-158100.0
61,CN-I-Cd,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,53.0,47.0,28.5,22.0,6.0,70.0,96.0,26.0,81.25,7.75,70.0,12.0107,126.90447,114.89377,66.3332175,53.3245175,12.0107,63.05,3823.0,3759.95,1216.7800000000002,1303.1100000000001,63.05,12.0,17.0,5.0,14.5,1.5,12.0,2.0,5.0,3.0,3.5,1.5,2.0,71.0,144.0,73.0,107.5,34.0,71.0,1.69,3.04,1.35,2.4850000000000003,0.39749999999999985,1.69,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,9.5,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,5.64,43.015,37.375,20.7296875,11.14265625,5.64,0.0,6.437,6.437,2.9987500000000002,2.46775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,161.5,48.75,64.0,2.0,2.5,5.0,0.0,True,0.36594843814193245,0.052568978360237405,"Full Formula (Cd1 C1 I1 N1)
Reduced Formula: CdCIN
abc   :   4.135759   4.135759  21.850229
angles:  90.000000  90.000000 120.000000
Sites (4)
  #  SP            a          b         c
---  ----  ---------  ---------  --------
  0  Cd2+  -0         -0         0.22996
  1  C2+    0.666667   0.333333  0.276804
  2  I-     0.333333   0.666667  0.14677
  3  N3-    0.666667   0.333333  0.331005",0.30000000000000027,1.1600000000000001,0.8599999999999999,0.7300000000000002,0.6081118318204308,-158100.0
62,CN-I-Co,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,53.0,47.0,23.25,16.75,6.0,58.0,96.0,38.0,78.25,10.75,58.0,12.0107,126.90447,114.89377,52.96376625,39.95506625,12.0107,63.05,3823.0,3759.95,1510.2250000000001,1285.2749999999999,63.05,9.0,17.0,8.0,13.75,2.375,9.0,2.0,5.0,3.0,3.25,1.25,2.0,71.0,139.0,68.0,103.0,29.5,71.0,1.88,3.04,1.1600000000000001,2.5324999999999998,0.32625000000000015,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,4.25,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,8.75,4.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.75,0.875,1.0,5.64,43.015,37.375,18.4171875,12.298906250000002,5.64,0.0,6.437,6.437,2.9987500000000002,2.46775,0.0,0.0,1.5484712,1.5484712,0.3871178,0.5806767,0.0,64.0,194.0,130.0,161.5,48.75,64.0,2.0,2.5,4.25,0.0,True,0.28566268626404256,0.03935329907127544,"Full Formula (Co1 C1 I1 N1)
Reduced Formula: CoCIN
abc   :   3.520849   3.520849  23.370076
angles:  90.000000  90.000000 120.000000
Sites (4)
  #  SP           a          b         c
---  ----  --------  ---------  --------
  0  Co2+  0         -0         0.220965
  1  C2+   0.666667   0.333333  0.258664
  2  I-    0.333333   0.666667  0.152877
  3  N3-   0.666667   0.333333  0.309674",0.30000000000000027,0.9700000000000002,0.6699999999999999,0.6350000000000002,0.4737615433949868,-158100.0
63,CN-I-Cu,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,53.0,47.0,23.75,17.25,6.0,64.0,96.0,32.0,79.75,9.25,64.0,12.0107,126.90447,114.89377,54.1169675,41.1082675,12.0107,63.05,3823.0,3759.95,1407.6675000000002,1207.66625,63.05,11.0,17.0,6.0,14.25,1.75,11.0,2.0,5.0,3.0,3.25,1.25,2.0,71.0,139.0,68.0,104.5,31.0,71.0,1.9,3.04,1.1400000000000001,2.5374999999999996,0.3187500000000002,1.9,1.0,2.0,1.0,1.75,0.375,1.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,9.25,4.75,4.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.25,1.25,1.0,5.64,43.015,37.375,18.6234375,12.19578125,5.64,0.0,6.437,6.437,2.9987500000000002,2.46775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,169.25,52.625,64.0,1.75,2.5,5.0,0.0,True,0.27740039000980643,0.03805203359223852,"Full Formula (Cu1 C1 I1 N1)
Reduced Formula: CuCIN
abc   :   3.747460   3.747460  21.990267
angles:  90.000000  90.000000 120.000001
Sites (4)
  #  SP           a          b         c
---  ----  --------  ---------  --------
  0  Cu2+  0         -0         0.20943
  1  C2+   0.666667   0.333333  0.245951
  2  I-    0.333333   0.666667  0.125936
  3  N3-   0.666667   0.333333  0.299978",0.30000000000000027,0.9500000000000002,0.6499999999999999,0.6250000000000002,0.4596194077712558,-158100.0
64,CN-I-Fe,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,53.0,47.0,23.0,16.5,6.0,55.0,96.0,41.0,77.5,11.5,55.0,12.0107,126.90447,114.89377,52.1917175,39.1830175,12.0107,63.05,3823.0,3759.95,1520.9750000000001,1296.0249999999999,63.05,8.0,17.0,9.0,13.5,2.75,8.0,2.0,5.0,3.0,3.25,1.25,2.0,71.0,139.0,68.0,104.5,31.0,71.0,1.83,3.04,1.21,2.52,0.345,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,8.5,4.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,1.0,1.0,5.64,43.015,37.375,18.5384375,12.23828125,5.64,0.0,6.437,6.437,2.9987500000000002,2.46775,0.0,0.0,2.1106628,2.1106628,0.5276657,0.79149855,0.0,64.0,229.0,165.0,170.25,53.125,64.0,2.0,2.5,4.0,0.0,True,0.3065145361435566,0.04268835330521992,"Full Formula (Fe1 C1 I1 N1)
Reduced Formula: FeCIN
abc   :   3.596136   3.596136  23.037029
angles:  90.000000  90.000000 120.000000
Sites (4)
  #  SP            a          b         c
---  ----  ---------  ---------  --------
  0  Fe2+  -0         -0         0.215677
  1  C2+    0.666667   0.333333  0.257163
  2  I-     0.333333   0.666667  0.135324
  3  N3-    0.666667   0.333333  0.308819",0.30000000000000027,1.02,0.7199999999999998,0.6600000000000001,0.5091168824543141,-158100.0
65,CN-I-Mg,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,53.0,47.0,19.5,16.75,6.0,68.0,96.0,28.0,80.75,8.25,68.0,12.0107,126.90447,114.89377,44.3067175,41.29887625,12.0107,63.05,3823.0,3759.95,1298.9750000000001,1262.0125,63.05,2.0,17.0,15.0,12.0,5.0,2.0,2.0,5.0,3.0,3.0,1.0,2.0,71.0,141.0,70.0,106.75,33.25,71.0,1.31,3.04,1.73,2.3899999999999997,0.5400000000000001,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,15.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,5.64,43.015,37.375,21.5784375,11.3740625,5.64,0.0,6.437,6.437,2.9987500000000002,2.46775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,161.5,48.75,64.0,2.0,2.5,2.5,0.0,True,0.5267942520624656,0.08178870414799394,"Full Formula (Mg1 C1 I1 N1)
Reduced Formula: MgCIN
abc   :   3.931965   3.931964  14.962543
angles:  90.000000  90.000000 119.999995
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Mg2+  0         0         0.224779
  1  C2+   0.666667  0.333333  0.29336
  2  I-    0.333333  0.666667  0.106343
  3  N3-   0.666667  0.333333  0.372299",0.30000000000000027,1.54,1.2399999999999998,0.9200000000000002,0.8768124086713187,-158100.0
